record_id,herb_id,record_type,question
REC-0057,HERB-0012,use_case,What side effects can valerian cause if someone takes it for sleep?
REC-0057,HERB-0012,use_case,"What medicines or substances should not be mixed with valerian, like alcohol or sleep meds?"
REC-0057,HERB-0012,use_case,"Are there any situations where valerian for insomnia is not a good idea, such as pregnancy, driving, or before anesthesia?"
REC-0058,HERB-0012,use_case,What might valerian help with if someone is dealing with nervous tension or feeling restless?
REC-0058,HERB-0012,use_case,"Is there any evidence that valerian can help with stress or mild anxiety, or is the research still limited?"
REC-0058,HERB-0012,use_case,"What side effects can happen with valerian, like drowsiness, dizziness, or vivid dreams?"
REC-0058,HERB-0012,use_case,"Are there any medicines or substances I should avoid mixing with valerian, like alcohol or sleep medications?"
REC-0058,HERB-0012,use_case,"What should I watch for if I want to use a valerian tea or extract safely, especially if I need to drive or have surgery soon?"
REC-0059,HERB-0012,preparation,What kind of valerian product should I look for if I want a tea or extract for sleep support?
REC-0059,HERB-0012,preparation,How do I know if a valerian supplement is properly labeled and authorized in Canada?
REC-0059,HERB-0012,preparation,Is it safe to combine valerian with alcohol or other sleep medications?
REC-0059,HERB-0012,preparation,"What side effects can valerian cause, like drowsiness or vivid dreams?"
REC-0059,HERB-0012,preparation,"Are there any situations where I should avoid using valerian, such as before surgery or during pregnancy?"
REC-0060,HERB-0012,safety_interaction,"What side effects can valerian cause, like drowsiness or vivid dreams?"
REC-0060,HERB-0012,safety_interaction,Are there any medicines or substances that shouldn't be mixed with valerian?
REC-0060,HERB-0012,safety_interaction,Is valerian safe to use during pregnancy or before surgery?
REC-0060,HERB-0012,safety_interaction,"Can I drive after taking valerian, or does it affect alertness?"
REC-0060,HERB-0012,safety_interaction,How do I know if a valerian tea or extract product is a safe one to buy in Canada?
REC-0061,HERB-0013,herb_profile,"What is passionflower usually used for in Western herbal practice, like anxiety or trouble sleeping?"
REC-0061,HERB-0013,herb_profile,Does passionflower actually have any evidence behind it for helping with sleep or anxiety?
REC-0061,HERB-0013,herb_profile,"What side effects can happen with passionflower, and are there times you should avoid using it?"
REC-0061,HERB-0013,herb_profile,"Can passionflower interact with alcohol, sleeping pills, benzodiazepines, opioids, or anesthesia?"
REC-0061,HERB-0013,herb_profile,"If I’m buying passionflower in Canada, what should I check on the label or product info?"
REC-0062,HERB-0013,use_case,What can help with mild anxiety and nervous tension from the herbal side?
REC-0062,HERB-0013,use_case,"Is passionflower used for stress, restlessness, or trouble sleeping?"
REC-0062,HERB-0013,use_case,How good is the evidence that passionflower may ease anxiety?
REC-0062,HERB-0013,use_case,"What side effects should I watch for if I take passionflower, like drowsiness or dizziness?"
REC-0062,HERB-0013,use_case,"Are there any safety concerns with passionflower during pregnancy, before surgery, or if I'm taking sedatives or alcohol?"
REC-0063,HERB-0013,use_case,Could passionflower help with insomnia or trouble sleeping at night?
REC-0063,HERB-0013,use_case,What is passionflower traditionally used for if someone is restless or has sleep problems?
REC-0063,HERB-0013,use_case,Is there any real evidence that passionflower improves sleep quality?
REC-0063,HERB-0013,use_case,"What side effects should I watch for if I try passionflower, like drowsiness or dizziness?"
REC-0063,HERB-0013,use_case,"Are there any safety concerns or interactions with passionflower, especially with alcohol, sleep meds, pregnancy, driving, or surgery?"
REC-0064,HERB-0013,preparation,How should I choose a passionflower tea or extract if I want a single-ingredient product rather than a blend?
REC-0064,HERB-0013,preparation,What should I check on a Canadian passionflower supplement label to make sure it's the right product?
REC-0064,HERB-0013,preparation,Can passionflower cause drowsiness or other side effects like dizziness or confusion?
REC-0064,HERB-0013,preparation,"Is it safe to use passionflower if I'm pregnant, driving, or having surgery soon?"
REC-0064,HERB-0013,preparation,What medicines or substances can interact badly with passionflower and make sedation worse?
REC-0065,HERB-0013,safety_interaction,"What side effects can happen with passionflower, like if it makes you sleepy or dizzy?"
REC-0065,HERB-0013,safety_interaction,Is it safe to use passionflower during pregnancy or before surgery?
REC-0065,HERB-0013,safety_interaction,"Can passionflower interact with alcohol, sleep meds, benzodiazepines, opioids, or anesthetics?"
REC-0065,HERB-0013,safety_interaction,Would passionflower be a bad idea if I need to drive or use machinery afterward?
REC-0065,HERB-0013,safety_interaction,What should I check on a passionflower product bought in Canada to make sure it’s the right one?
REC-0066,HERB-0014,herb_profile,"What is lavender usually used for in herbal practice, like stress, anxiety, or sleep support?"
REC-0066,HERB-0014,herb_profile,Is there any evidence that lavender actually helps with anxiety or sleep problems?
REC-0066,HERB-0014,herb_profile,"What forms of lavender are typically used, and how do aromatherapy, tea, and oral products differ?"
REC-0066,HERB-0014,herb_profile,What side effects or safety issues can happen with lavender or lavender essential oil?
REC-0066,HERB-0014,herb_profile,"What should I look for when buying lavender products in Canada, especially if I want to make sure it's a legitimate medicinal product?"
REC-0067,HERB-0014,use_case,What can lavender be used for if I’m dealing with mild anxiety or feeling tense and restless?
REC-0067,HERB-0014,use_case,"Does lavender actually help with stress or anxiety, and how strong is the evidence for it?"
REC-0067,HERB-0014,use_case,Is lavender good for calming or sleep support in aromatherapy or herbal practice?
REC-0067,HERB-0014,use_case,"What side effects or safety issues should I know about with lavender, especially the essential oil?"
REC-0067,HERB-0014,use_case,"Can lavender interact with alcohol or sedative medicines, or make me too drowsy to drive?"
REC-0068,HERB-0014,use_case,Can lavender help with sleep problems or insomnia?
REC-0068,HERB-0014,use_case,Is lavender used for relaxation or as part of a bedtime routine?
REC-0068,HERB-0014,use_case,What does the evidence say about lavender for improving sleep quality?
REC-0068,HERB-0014,use_case,"Should lavender be used on its own for chronic insomnia, or just as a support along with good sleep habits?"
REC-0068,HERB-0014,use_case,"Are there any safety concerns with lavender if I get sleepy from it, or if I’m taking alcohol or sedative medications?"
REC-0069,HERB-0014,preparation,How should I use lavender oil for aromatherapy without swallowing it by mistake?
REC-0069,HERB-0014,preparation,"What’s the safest way to tell if a lavender product is meant for tea, inhalation, or oral use?"
REC-0069,HERB-0014,preparation,"What should I check when buying lavender in Canada, especially if I want a medicinal product?"
REC-0069,HERB-0014,preparation,"Can lavender cause side effects like drowsiness or skin irritation, and who should be careful with it?"
REC-0069,HERB-0014,preparation,"Is it safe to take lavender with alcohol or sedative medicines, or before driving?"
REC-0070,HERB-0014,safety_interaction,"Is lavender essential oil safe to swallow, or can it be toxic if taken by mouth?"
REC-0070,HERB-0014,safety_interaction,What side effects or allergic reactions can happen with lavender?
REC-0070,HERB-0014,safety_interaction,Can lavender make you sleepy or interact with alcohol or sedative medications?
REC-0070,HERB-0014,safety_interaction,Are there any cautions about using lavender during pregnancy or before driving?
REC-0070,HERB-0014,safety_interaction,How should I choose a lavender product if I only want to use it for inhalation or other self-care use?
REC-0071,HERB-0015,herb_profile,What is lemon balm usually used for in herbal practice?
REC-0071,HERB-0015,herb_profile,"Does lemon balm actually help with calming or sleep, and how strong is the evidence?"
REC-0071,HERB-0015,herb_profile,What side effects or problems can happen with lemon balm?
REC-0071,HERB-0015,herb_profile,"Who should be careful about using lemon balm, especially if they have thyroid issues, are pregnant, drive, or are having surgery?"
REC-0071,HERB-0015,herb_profile,"If I want to buy lemon balm in Canada, what should I look for on the product label or packaging?"
REC-0072,HERB-0015,use_case,What herbal remedy is commonly used for mild anxiety or nervous tension?
REC-0072,HERB-0015,use_case,Does lemon balm have any evidence for helping with stress or anxiety symptoms?
REC-0072,HERB-0015,use_case,How is lemon balm traditionally used in Western herbal medicine?
REC-0072,HERB-0015,use_case,"Is it safe to use lemon balm if I'm pregnant, have thyroid disease, or need to drive?"
REC-0072,HERB-0015,use_case,"What should I watch out for with lemon balm side effects or interactions, especially with sedatives or thyroid medicine?"
REC-0073,HERB-0015,use_case,Can lemon balm help with trouble falling asleep or insomnia?
REC-0073,HERB-0015,use_case,Is lemon balm used for restlessness or bedtime anxiety in herbal medicine?
REC-0073,HERB-0015,use_case,How strong is the evidence for lemon balm and sleep problems?
REC-0073,HERB-0015,use_case,What side effects or safety concerns should I know about with lemon balm tea?
REC-0073,HERB-0015,use_case,"Are there any precautions for lemon balm if I have thyroid disease, am pregnant, or need to drive or have surgery?"
REC-0074,HERB-0015,preparation,How is lemon balm usually prepared for use as a tea or extract?
REC-0074,HERB-0015,preparation,What should I look for when buying lemon balm products in Canada?
REC-0074,HERB-0015,preparation,Is it better to choose a single-ingredient lemon balm tea or a licensed product?
